"id","admission_threshold","cache_size","cms_delta","cms_epsilon","default_latency","latency_utility","model","policy","protected_fraction","request_count","size_utility","tau","tiny_window_size","window_size","expected_count","run_id","config_id","created_at","finished_at","stats_json","timing_json"
"1","","100000","","","","",docker-dal09,two-segment,"0.2","1000000","","","","","0",,,,,,
"2","","100000","","","","",docker-dal09,two-segment,"0.4","1000000","","","","","0",,,,,,
"3","","100000","","","","",docker-dal09,two-segment,"0.6","1000000","","","","","0",,,,,,
"4","","100000","","","","",docker-dal09,two-segment,"0.8","1000000","","","","","0",,,,,,
"5","","100000","","","","",docker-dal09,lru,"","1000000","","","","","0",,,,,,
"6","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","100","0",,,,,,
"7","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","1000","0",,,,,,
"8","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","10000","0",,,,,,
"9","","100000","","","1",freq_times_size_times_latency,docker-dal09,lfu-latency-byte,"","1000000","","","","","0",,,,,,
"10","","100000","","","1",freq_times_latency_over_size,docker-dal09,lfu-latency-byte,"","1000000","","","","","0",,,,,,
"11","2","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"12","2","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"13","2","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"14","2","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"15","2","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"16","2","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"17","4","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"18","4","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"19","4","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"20","4","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"21","4","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"22","4","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"23","8","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"24","8","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"25","8","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"26","8","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"27","8","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"28","8","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"29","","100000","","","","",docker-dal09,lfu-byte,"","1000000",freq_over_size,"","","","0",,,,,,
"30","","100000","","","","",docker-dal09,lfu-byte,"","1000000",freq_times_size,"","","","0",,,,,,
"31","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+05","","","0",,,,,,
"32","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+06","","","0",,,,,,
"33","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+07","","","0",,,,,,
"34","","100000","","","","",docker-dal09,lfu,"","1000000","","","","","0",,,,,,
"35","","100000","","","","",docker-dal09,two-segment,"0.2","1000000","","","","","0",,,,,,
"36","","100000","","","","",docker-dal09,two-segment,"0.4","1000000","","","","","0",,,,,,
"37","","100000","","","","",docker-dal09,two-segment,"0.6","1000000","","","","","0",,,,,,
"38","","100000","","","","",docker-dal09,two-segment,"0.8","1000000","","","","","0",,,,,,
"39","","100000","","","","",docker-dal09,lru,"","1000000","","","","","0",,,,,,
"40","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","100","0",,,,,,
"41","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","1000","0",,,,,,
"42","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","10000","0",,,,,,
"43","","100000","","","1",freq_times_size_times_latency,docker-dal09,lfu-latency-byte,"","1000000","","","","","0",,,,,,
"44","","100000","","","1",freq_times_latency_over_size,docker-dal09,lfu-latency-byte,"","1000000","","","","","0",,,,,,
"45","2","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"46","2","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"47","2","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"48","2","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"49","2","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"50","2","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"51","4","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"52","4","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"53","4","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"54","4","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"55","4","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"56","4","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"57","8","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"58","8","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"59","8","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"60","8","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"61","8","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"62","8","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"63","","100000","","","","",docker-dal09,lfu-byte,"","1000000",freq_over_size,"","","","0",,,,,,
"64","","100000","","","","",docker-dal09,lfu-byte,"","1000000",freq_times_size,"","","","0",,,,,,
"65","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+05","","","0",,,,,,
"66","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+06","","","0",,,,,,
"67","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+07","","","0",,,,,,
"68","","100000","","","","",docker-dal09,lfu,"","1000000","","","","","0",,,,,,
"69","","100000","","","","",docker-dal09,two-segment,"0.2","1000000","","","","","0",,,,,,
"70","","100000","","","","",docker-dal09,two-segment,"0.4","1000000","","","","","0",,,,,,
"71","","100000","","","","",docker-dal09,two-segment,"0.6","1000000","","","","","0",,,,,,
"72","","100000","","","","",docker-dal09,two-segment,"0.8","1000000","","","","","0",,,,,,
"73","","100000","","","","",docker-dal09,lru,"","1000000","","","","","0","4e0b27ce-e3bf-4115-a311-6e04170c6f67","73",1773170013.9618027,1773170056.1172822,"{""hits"":399921,""misses"":600077,""accesses"":999998,""current_size"":91948,""max_size"":100000,""hit_object_size_sum"":301901677,""hit_response_time_sum"":103989.1701328141,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":42.02,""system_time"":0.04,""elapsed_time"":42.08,""max_rss"":52644,""exit_code"":0,""cpu_percent"":""99""}"
"74","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","100","0","8d2a0d8f-3b36-4c44-85c6-48463deba442","74",1773180539.4326684,1773180581.7773373,"{""hits"":400071,""misses"":599927,""accesses"":999998,""current_size"":99044,""max_size"":100000,""hit_object_size_sum"":362791007,""hit_response_time_sum"":104162.338089469,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":42.16,""system_time"":0.09,""elapsed_time"":42.28,""max_rss"":92952,""exit_code"":0,""cpu_percent"":""99""}"
"75","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","1000","0","057aaef3-6c5b-45db-ae75-55401856e21e","75",1773178980.4456553,1773179023.218827,"{""hits"":400226,""misses"":599772,""accesses"":999998,""current_size"":99985,""max_size"":100000,""hit_object_size_sum"":392619708,""hit_response_time_sum"":104226.03669061318,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":42.57,""system_time"":0.06,""elapsed_time"":42.71,""max_rss"":94028,""exit_code"":0,""cpu_percent"":""99""}"
"76","","100000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","10000","0",d93be207-f607-416d-a515-c4ceab9acbea,"76",1773176034.5898464,1773176073.3827093,"{""hits"":399942,""misses"":600056,""accesses"":999998,""current_size"":95098,""max_size"":100000,""hit_object_size_sum"":370294312,""hit_response_time_sum"":104114.37092160707,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":38.66,""system_time"":0.05,""elapsed_time"":38.73,""max_rss"":95404,""exit_code"":0,""cpu_percent"":""99""}"
"77","","100000","","","1",freq_times_size_times_latency,docker-dal09,lfu-latency-byte,"","1000000","","","","","0","3b9a4e72-8319-4210-a27d-82a1209e211f","77",1773175084.9973326,1773175127.5340707,"{""hits"":400412,""misses"":599586,""accesses"":999998,""current_size"":98534,""max_size"":100000,""hit_object_size_sum"":369505000,""hit_response_time_sum"":104314.24518514723,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":42.25,""system_time"":0.18,""elapsed_time"":42.47,""max_rss"":121280,""exit_code"":0,""cpu_percent"":""99""}"
"78","","100000","","","1",freq_times_latency_over_size,docker-dal09,lfu-latency-byte,"","1000000","","","","","0","0731e888-08d1-4e09-bf88-3520c40bd39d","78",1773173212.7736392,1773173255.7724857,"{""hits"":400016,""misses"":599982,""accesses"":999998,""current_size"":97750,""max_size"":100000,""hit_object_size_sum"":308445957,""hit_response_time_sum"":104411.37536925594,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":42.77,""system_time"":0.08,""elapsed_time"":42.93,""max_rss"":121396,""exit_code"":0,""cpu_percent"":""99""}"
"79","2","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","3fc06317-5c54-42fa-a5bb-3abb1cc720df","79",1773170224.1655467,1773170305.0130205,"{""hits"":400349,""misses"":599649,""accesses"":999998,""current_size"":95322,""max_size"":100000,""hit_object_size_sum"":329979459,""hit_response_time_sum"":103975.84175763554,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":80.66,""system_time"":0.1,""elapsed_time"":80.78,""max_rss"":102156,""exit_code"":0,""cpu_percent"":""99""}"
"80","2","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","75b2ef11-e8a6-4e8b-bb08-4f5c10ab7455","80",1773170386.065332,1773170469.4427855,"{""hits"":400269,""misses"":599729,""accesses"":999998,""current_size"":99948,""max_size"":100000,""hit_object_size_sum"":386295805,""hit_response_time_sum"":104182.62990163555,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":83.17,""system_time"":0.09,""elapsed_time"":83.31,""max_rss"":104232,""exit_code"":0,""cpu_percent"":""99""}"
"81","2","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","075ffd4a-4d2f-4cab-9a9a-2ab0a34cf78c","81",1773170966.6811175,1773171047.3177118,"{""hits"":399954,""misses"":600044,""accesses"":999998,""current_size"":84906,""max_size"":100000,""hit_object_size_sum"":310000769,""hit_response_time_sum"":104007.68868022054,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":80.42,""system_time"":0.1,""elapsed_time"":80.57,""max_rss"":102660,""exit_code"":0,""cpu_percent"":""99""}"
"82","2","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","7981555b-3253-4ee0-8fcc-df648029d17c","82",1773170849.7957616,1773170929.5074387,"{""hits"":399798,""misses"":600200,""accesses"":999998,""current_size"":94585,""max_size"":100000,""hit_object_size_sum"":323116546,""hit_response_time_sum"":103596.27139972478,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":79.48,""system_time"":0.13,""elapsed_time"":79.65,""max_rss"":104424,""exit_code"":0,""cpu_percent"":""99""}"
"83","2","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","4292da8c-a237-4131-b1af-a7a76a5cbff4","83",1773169835.80486,1773169916.956719,"{""hits"":400320,""misses"":599678,""accesses"":999998,""current_size"":97988,""max_size"":100000,""hit_object_size_sum"":297582371,""hit_response_time_sum"":104171.66869232546,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":80.91,""system_time"":0.15,""elapsed_time"":81.1,""max_rss"":102188,""exit_code"":0,""cpu_percent"":""99""}"
"84","2","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",b891a5fa-b7aa-4560-995d-1cad859a4b18,"84",1773174485.6251252,1773174571.0906675,"{""hits"":399857,""misses"":600141,""accesses"":999998,""current_size"":97032,""max_size"":100000,""hit_object_size_sum"":362016879,""hit_response_time_sum"":103665.18192480717,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":85.07,""system_time"":0.08,""elapsed_time"":85.18,""max_rss"":101392,""exit_code"":0,""cpu_percent"":""99""}"
"85","4","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","17dbd43d-f5d5-4418-ae43-61297cc339e2","85",1773180066.6095483,1773180153.174746,"{""hits"":400197,""misses"":599801,""accesses"":999998,""current_size"":95438,""max_size"":100000,""hit_object_size_sum"":315453504,""hit_response_time_sum"":104192.71002882597,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":85.75,""system_time"":0.11,""elapsed_time"":85.95,""max_rss"":102044,""exit_code"":0,""cpu_percent"":""99""}"
"86","4","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",b74ca34e-0632-4cae-aebb-b43b1d4d5a23,"86",1773178751.2238805,1773178837.4903452,"{""hits"":399725,""misses"":600273,""accesses"":999998,""current_size"":91328,""max_size"":100000,""hit_object_size_sum"":392482328,""hit_response_time_sum"":103639.90229015668,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":85.99,""system_time"":0.15,""elapsed_time"":86.19,""max_rss"":102076,""exit_code"":0,""cpu_percent"":""99""}"
"87","4","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",e73c265b-5c38-48d1-9058-8721b593b4f0,"87",1773180239.2205176,1773180334.9410183,"{""hits"":400160,""misses"":599838,""accesses"":999998,""current_size"":29059,""max_size"":100000,""hit_object_size_sum"":289339081,""hit_response_time_sum"":104106.44094257022,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":95.36,""system_time"":0.11,""elapsed_time"":95.54,""max_rss"":103084,""exit_code"":0,""cpu_percent"":""99""}"
"88","4","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","2115f0a5-4a8f-4a46-9ae9-46393ed04724","88",1773182544.9349613,1773182628.391507,"{""hits"":400279,""misses"":599719,""accesses"":999998,""current_size"":97646,""max_size"":100000,""hit_object_size_sum"":291735192,""hit_response_time_sum"":103830.6192306162,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":83.27,""system_time"":0.09,""elapsed_time"":83.39,""max_rss"":103932,""exit_code"":0,""cpu_percent"":""99""}"
"89","4","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",c4a6f48b-44e2-4bb9-b045-d3b5e39cfcb3,"89",1773169701.4530587,1773169781.3887937,"{""hits"":399943,""misses"":600055,""accesses"":999998,""current_size"":98612,""max_size"":100000,""hit_object_size_sum"":295555702,""hit_response_time_sum"":104078.13242072708,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":79.72,""system_time"":0.11,""elapsed_time"":79.86,""max_rss"":102172,""exit_code"":0,""cpu_percent"":""99""}"
"90","4","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",a7818f5b-53b2-445f-83df-572bd294ea88,"90",1773169539.987703,1773169624.897706,"{""hits"":399999,""misses"":599999,""accesses"":999998,""current_size"":93386,""max_size"":100000,""hit_object_size_sum"":372108165,""hit_response_time_sum"":104305.18122100418,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":84.66,""system_time"":0.09,""elapsed_time"":84.85,""max_rss"":104160,""exit_code"":0,""cpu_percent"":""99""}"
"91","8","100000","1.00E-04","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","4f292dff-f1e8-46c1-b1f7-782fb28837e2","91",1773180182.297509,1773180274.9666512,"{""hits"":400367,""misses"":599631,""accesses"":999998,""current_size"":83051,""max_size"":100000,""hit_object_size_sum"":312731725,""hit_response_time_sum"":104181.8014149248,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":92.5,""system_time"":0.07,""elapsed_time"":92.61,""max_rss"":102148,""exit_code"":0,""cpu_percent"":""99""}"
"92","8","100000","1.00E-04","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",e4cab5c0-3cee-4f8a-9e2f-747d6491d11f,"92",1773177006.9807637,1773177108.264875,"{""hits"":400122,""misses"":599876,""accesses"":999998,""current_size"":84139,""max_size"":100000,""hit_object_size_sum"":367811941,""hit_response_time_sum"":103977.93727289875,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":100.98,""system_time"":0.13,""elapsed_time"":101.22,""max_rss"":103332,""exit_code"":0,""cpu_percent"":""99""}"
"93","8","100000","1.00E-03","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","5dd81458-fcad-4bfc-a347-d02f375b73b3","93",1773178764.5098975,1773178857.1991746,"{""hits"":400091,""misses"":599907,""accesses"":999998,""current_size"":99650,""max_size"":100000,""hit_object_size_sum"":358474779,""hit_response_time_sum"":103882.41613991396,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":92.45,""system_time"":0.09,""elapsed_time"":92.63,""max_rss"":101360,""exit_code"":0,""cpu_percent"":""99""}"
"94","8","100000","1.00E-03","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",f8d182d6-3c38-430e-8417-4369e9610ccf,"94",1773169588.3908544,1773169676.7524447,"{""hits"":400478,""misses"":599520,""accesses"":999998,""current_size"":98231,""max_size"":100000,""hit_object_size_sum"":297361668,""hit_response_time_sum"":104693.29477366118,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":88.18,""system_time"":0.09,""elapsed_time"":88.3,""max_rss"":104336,""exit_code"":0,""cpu_percent"":""99""}"
"95","8","100000","1.00E-02","1.00E-02","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",d5d43b3f-fe2d-418d-961a-fe6dde29b084,"95",1773170843.4335883,1773170925.2889502,"{""hits"":400259,""misses"":599739,""accesses"":999998,""current_size"":32500,""max_size"":100000,""hit_object_size_sum"":359110031,""hit_response_time_sum"":104690.3428150272,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":81.65,""system_time"":0.09,""elapsed_time"":81.79,""max_rss"":102260,""exit_code"":0,""cpu_percent"":""99""}"
"96","8","100000","1.00E-02","1.00E-01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0","905d0569-dbff-4064-95b6-66bce5dcc4f0","96",1773171021.669385,1773171105.9165888,"{""hits"":400576,""misses"":599422,""accesses"":999998,""current_size"":99955,""max_size"":100000,""hit_object_size_sum"":354377421,""hit_response_time_sum"":104799.01834441481,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":84.05,""system_time"":0.08,""elapsed_time"":84.18,""max_rss"":104192,""exit_code"":0,""cpu_percent"":""99""}"
"97","","100000","","","","",docker-dal09,lfu-byte,"","1000000",freq_over_size,"","","","0","980290e9-642b-46ff-bd42-f912d4063812","97",1773169540.114796,1773169582.618265,"{""hits"":399935,""misses"":600063,""accesses"":999998,""current_size"":35358,""max_size"":100000,""hit_object_size_sum"":312110831,""hit_response_time_sum"":103818.59763573689,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":42.28,""system_time"":0.09,""elapsed_time"":42.45,""max_rss"":102008,""exit_code"":0,""cpu_percent"":""99""}"
"98","","100000","","","","",docker-dal09,lfu-byte,"","1000000",freq_times_size,"","","","0","059837c0-4649-4c22-8c50-3d2eb805d432","98",1773171184.854892,1773171223.3816347,"{""hits"":400079,""misses"":599919,""accesses"":999998,""current_size"":98877,""max_size"":100000,""hit_object_size_sum"":312893024,""hit_response_time_sum"":104044.47105140043,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":38.36,""system_time"":0.07,""elapsed_time"":38.46,""max_rss"":106140,""exit_code"":0,""cpu_percent"":""99""}"
"99","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+05","","","0",fe78082b-e506-4131-9f79-14c71d08d588,"99",1773180346.4173667,1773181138.0123742,"{""hits"":400081,""misses"":599917,""accesses"":999998,""current_size"":81750,""max_size"":100000,""hit_object_size_sum"":358780715,""hit_response_time_sum"":103626.84857449635,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":790.68,""system_time"":0.16,""elapsed_time"":791.33,""max_rss"":103404,""exit_code"":0,""cpu_percent"":""99""}"
"100","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+06","","","0",df2b9b9b-927e-40c5-9441-76a746c14d9b,"100",1773172584.3616335,1773173363.6309793,"{""hits"":399876,""misses"":600122,""accesses"":999998,""current_size"":99743,""max_size"":100000,""hit_object_size_sum"":299143362,""hit_response_time_sum"":104079.74468874875,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":778.75,""system_time"":0.13,""elapsed_time"":779.19,""max_rss"":102172,""exit_code"":0,""cpu_percent"":""99""}"
"101","","100000","","","","",docker-dal09,lfu-aging,"","1000000","","1.00E+07","","","0",ed031686-d10d-4024-9d7b-64f8cd352bbb,"101",1773179234.3580046,1773180065.9082444,"{""hits"":399938,""misses"":600060,""accesses"":999998,""current_size"":32379,""max_size"":100000,""hit_object_size_sum"":359227953,""hit_response_time_sum"":103732.21449356894,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":829.76,""system_time"":0.22,""elapsed_time"":831.37,""max_rss"":103472,""exit_code"":0,""cpu_percent"":""99""}"
"102","","100000","","","","",docker-dal09,lfu,"","1000000","","","","","0","3ba319f5-d967-4d2c-8d8b-46501740004b","102",1773173182.75162,1773173225.1504302,"{""hits"":399845,""misses"":600153,""accesses"":999998,""current_size"":92305,""max_size"":100000,""hit_object_size_sum"":293449628,""hit_response_time_sum"":103620.49827371848,""object_size_sum"":6557136350052,""response_time_sum"":3416809.3592123883}","{""user_time"":42.23,""system_time"":0.08,""elapsed_time"":42.34,""max_rss"":112352,""exit_code"":0,""cpu_percent"":""99""}"
"103","","1000000","","","","",docker-dal09,two-segment,"0.2","1000000","","","","","0",,,,,,
"104","","1000000","","","","",docker-dal09,two-segment,"0.4","1000000","","","","","0",,,,,,
"105","","1000000","","","","",docker-dal09,two-segment,"0.6","1000000","","","","","0",,,,,,
"106","","1000000","","","","",docker-dal09,two-segment,"0.8","1000000","","","","","0",,,,,,
"107","","1000000","","","","",docker-dal09,lru,"","1000000","","","","","0",,,,,,
"108","","1000000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","100","0",,,,,,
"109","","1000000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","1000","0",,,,,,
"110","","1000000","","","","",docker-dal09,lfu-sliding,"","1000000","","","","10000","0",,,,,,
"111","","1000000","","","1",freq_times_size_times_latency,docker-dal09,lfu-latency-byte,"","1000000","","","","","0",,,,,,
"112","","1000000","","","1",freq_times_latency_over_size,docker-dal09,lfu-latency-byte,"","1000000","","","","","0",,,,,,
"113","2","1000000","1.00E-04","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"114","2","1000000","1.00E-04","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"115","2","1000000","1.00E-03","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"116","2","1000000","1.00E-03","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"117","2","1000000","1.00E-02","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"118","2","1000000","1.00E-02","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"119","4","1000000","0.0001","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"120","4","1000000","0.0001","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"121","4","1000000","0.001","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"122","4","1000000","0.001","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"123","4","1000000","0.01","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"124","4","1000000","0.01","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"125","8","1000000","0.0001","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"126","8","1000000","0.0001","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"127","8","1000000","0.001","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"128","8","1000000","0.001","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"129","8","1000000","0.01","0.01","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"130","8","1000000","0.01","0.1","","",docker-dal09,lfu-doorkeeper,"","1000000","","","","","0",,,,,,
"131","","1000000","","","","",docker-dal09,lfu-byte,"","1000000",freq_over_size,"","","","0",,,,,,
"132","","1000000","","","","",docker-dal09,lfu-byte,"","1000000",freq_times_size,"","","","0",,,,,,
"133","","1000000","","","","",docker-dal09,lfu-aging,"","1000000","","100000","","","0",,,,,,
