"id","admission_threshold","cache_size","cms_delta","cms_epsilon","default_latency","latency_utility","model","policy","protected_fraction","request_count","size_utility","tau","tiny_window_size","window_size","expected_count","run_id","config_id","created_at","finished_at","stats_json","timing_json"
"22","","10000000","","","1",freq_times_latency_over_size,docker-registry-processed,lfu-latency-byte,"","1000000","","","","","1","7103571b-7a7a-4e69-9e6b-49e5b27c2152","22",1771008588.1695652,1771012189.0059924,{},"{""user_time"":3598.11,""system_time"":0.3,""elapsed_time"":3600.01,""max_rss"":91568,""exit_code"":124,""cpu_percent"":""99""}"
"23","2","10000000","1.00E-07","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",efaa7043-110e-4eea-9c8c-05ceba44a0c6,"23",1771014188.9132931,1771014294.974399,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":105.78,""system_time"":0.06,""elapsed_time"":105.87,""max_rss"":80832,""exit_code"":0,""cpu_percent"":""99""}"
"24","2","10000000","1.00E-06","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",af5853c5-5c93-425a-ab83-df7f95c29ba8,"24",1771013576.7384336,1771013681.4438002,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":104.48,""system_time"":0.14,""elapsed_time"":104.64,""max_rss"":80820,""exit_code"":0,""cpu_percent"":""99""}"
"25","2","10000000","1.00E-05","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",e1c816fe-91c0-4638-a294-10c9a276e766,"25",1771006647.276885,1771006754.3419018,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":106.85,""system_time"":0.08,""elapsed_time"":107.0,""max_rss"":80796,""exit_code"":0,""cpu_percent"":""99""}"
"26","2","10000000","1.00E-04","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","825d5495-4335-40f3-9ef7-c12bef7b05d4","26",1771013469.3515568,1771013576.6780376,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":106.98,""system_time"":0.11,""elapsed_time"":107.13,""max_rss"":80276,""exit_code"":0,""cpu_percent"":""99""}"
"27","2","10000000","1.00E-03","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","19eb611a-a9f2-4a36-b382-575c51d59a6f","27",1771008028.5315115,1771008136.4238074,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":107.52,""system_time"":0.12,""elapsed_time"":107.69,""max_rss"":83076,""exit_code"":0,""cpu_percent"":""99""}"
"28","2","10000000","1.00E-02","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","2704358f-56c1-459a-a8ab-013d8bc18af5","28",1771004987.1784532,1771005094.9232526,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":107.55,""system_time"":0.09,""elapsed_time"":107.68,""max_rss"":82796,""exit_code"":0,""cpu_percent"":""99""}"
"29","2","10000000","1.00E-07","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","93cf5b42-203d-4594-8d5b-c8212796e0b1","29",1771008791.4203672,1771008899.0689688,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":107.45,""system_time"":0.09,""elapsed_time"":107.58,""max_rss"":80648,""exit_code"":0,""cpu_percent"":""99""}"
"30","2","10000000","1.00E-06","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","051bb494-0504-43c2-b393-28055a66fa42","30",1771015446.396209,1771015549.906877,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":103.29,""system_time"":0.09,""elapsed_time"":103.44,""max_rss"":80168,""exit_code"":0,""cpu_percent"":""99""}"
"31","2","10000000","1.00E-05","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",a84194c9-836f-4318-8a17-b1dee77b143a,"31",1771013071.950426,1771013176.9966524,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":104.71,""system_time"":0.08,""elapsed_time"":104.81,""max_rss"":80792,""exit_code"":0,""cpu_percent"":""99""}"
"32","2","10000000","1.00E-04","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","207278fb-5bec-4e13-ae2e-405bb4e613e5","32",1771011708.5003066,1771011820.4102852,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":111.73,""system_time"":0.08,""elapsed_time"":111.85,""max_rss"":82216,""exit_code"":0,""cpu_percent"":""99""}"
"33","2","10000000","1.00E-03","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",ffbf57e3-29d4-4458-97fe-5c2e1dc9f755,"33",1771016626.8489249,1771016730.7999609,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":103.74,""system_time"":0.12,""elapsed_time"":103.89,""max_rss"":80804,""exit_code"":0,""cpu_percent"":""99""}"
"34","2","10000000","1.00E-02","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","8ea23668-53c7-4456-9b7f-8acd0d70db64","34",1771005491.2880046,1771005594.7439418,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":103.24,""system_time"":0.11,""elapsed_time"":103.39,""max_rss"":80828,""exit_code"":0,""cpu_percent"":""99""}"
"35","2","10000000","1.00E-07","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","2d24bed7-806b-4307-a053-c0b663406d49","35",1771012299.9979706,1771012410.3955164,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":109.97,""system_time"":0.13,""elapsed_time"":110.34,""max_rss"":82800,""exit_code"":0,""cpu_percent"":""99""}"
"36","2","10000000","1.00E-06","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",e85efd99-74dc-48a2-970b-d426124b1cb7,"36",1771009543.1457713,1771009661.7451737,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":118.24,""system_time"":0.06,""elapsed_time"":118.53,""max_rss"":82760,""exit_code"":0,""cpu_percent"":""99""}"
"37","2","10000000","1.00E-05","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","9e9badd5-7d43-45a4-9f0a-80aadb3d0421","37",1771005388.088347,1771005492.7695372,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":104.45,""system_time"":0.13,""elapsed_time"":104.61,""max_rss"":82700,""exit_code"":0,""cpu_percent"":""99""}"
"38","2","10000000","1.00E-04","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",a9f000ff-4f1f-4737-add8-3be9ce90d9fd,"38",1771015667.378637,1771015770.626664,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":102.99,""system_time"":0.13,""elapsed_time"":103.18,""max_rss"":80328,""exit_code"":0,""cpu_percent"":""99""}"
"39","2","10000000","1.00E-03","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","2cd591d3-6c66-4222-9c5f-95d5994af9ed","39",1771007175.1614327,1771007284.7541199,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":109.15,""system_time"":0.12,""elapsed_time"":109.4,""max_rss"":80716,""exit_code"":0,""cpu_percent"":""99""}"
"40","2","10000000","1.00E-02","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",e7124632-a517-4ab3-ad31-a944c93b3615,"40",1771011101.7513273,1771011217.3782585,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":115.41,""system_time"":0.09,""elapsed_time"":115.56,""max_rss"":82816,""exit_code"":0,""cpu_percent"":""99""}"
"41","2","10000000","1.00E-07","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","18c7fea2-9d55-4b51-b89d-384d79e54c44","41",1771012009.5040307,1771012120.2864225,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":110.56,""system_time"":0.11,""elapsed_time"":110.72,""max_rss"":82348,""exit_code"":0,""cpu_percent"":""99""}"
"42","2","10000000","1.00E-06","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","802cd049-78c0-4a36-a03e-81135bade507","42",1771005906.6509936,1771006010.5503561,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":103.62,""system_time"":0.11,""elapsed_time"":103.84,""max_rss"":82368,""exit_code"":0,""cpu_percent"":""99""}"
"43","2","10000000","1.00E-05","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","6e19abbe-1db0-4e6d-ac6d-6750a83e15ac","43",1771012401.441233,1771012511.4647713,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":109.82,""system_time"":0.1,""elapsed_time"":109.96,""max_rss"":80656,""exit_code"":0,""cpu_percent"":""99""}"
"44","2","10000000","1.00E-04","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","0f5bf7c8-86c8-4972-b7fb-de84885d2d00","44",1771018923.8369746,1771019027.4464931,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":103.37,""system_time"":0.11,""elapsed_time"":103.55,""max_rss"":80484,""exit_code"":0,""cpu_percent"":""99""}"
"45","2","10000000","1.00E-03","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",e6ecbfe2-1abb-433b-836f-e6fca782b893,"45",1771009537.9769983,1771009656.7473528,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":118.52,""system_time"":0.11,""elapsed_time"":118.71,""max_rss"":80320,""exit_code"":0,""cpu_percent"":""99""}"
"46","2","10000000","1.00E-02","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","0e4097e9-2f5e-4433-b170-cc2f154823ef","46",1771005190.1696355,1771005294.4826634,"{""hits"":741403,""misses"":258597,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53521720058,""hit_response_time_sum"":801704.2885681877,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":104.1,""system_time"":0.1,""elapsed_time"":104.25,""max_rss"":80216,""exit_code"":0,""cpu_percent"":""99""}"
"47","3","10000000","1.00E-07","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","7b0141f3-e160-45ca-859c-db7ef376806d","47",1771017213.8142638,1771017317.0116358,"{""hits"":741324,""misses"":258676,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53481440237,""hit_response_time_sum"":801642.1299148657,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":102.94,""system_time"":0.11,""elapsed_time"":103.13,""max_rss"":82672,""exit_code"":0,""cpu_percent"":""99""}"
"48","3","10000000","1.00E-06","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","5bf9934f-f46e-4192-8afd-af2dc1604892","48",1771016003.9349778,1771016108.2388382,"{""hits"":741324,""misses"":258676,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53481440237,""hit_response_time_sum"":801642.1299148657,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":104.11,""system_time"":0.09,""elapsed_time"":104.24,""max_rss"":80252,""exit_code"":0,""cpu_percent"":""99""}"
"49","3","10000000","1.00E-05","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","23dc0b4e-b08c-4a1b-806f-84ce3226767a","49",1771011383.6476066,1771011499.439484,"{""hits"":741324,""misses"":258676,""accesses"":1000000,""current_size"":5090512,""max_size"":10000000,""hit_object_size_sum"":53481440237,""hit_response_time_sum"":801642.1299148657,""object_size_sum"":3702116498865,""response_time_sum"":1252669.805715957}","{""user_time"":115.28,""system_time"":0.11,""elapsed_time"":115.73,""max_rss"":82860,""exit_code"":0,""cpu_percent"":""99""}"
