"id","admission_threshold","cache_size","cms_delta","cms_epsilon","default_latency","latency_utility","model","policy","protected_fraction","request_count","size_utility","tau","tiny_window_size","window_size","expected_count","run_id","config_id","created_at","finished_at","stats_json","timing_json"
"11","","10000000","","","","",docker-registry-processed,tiny-lfu-byte,"","1000000","","","1000","","1","0309321d-ed52-4e20-b805-22835a7e4657","11",1770831835.9120238,1770833545.59096,"{""hits"":784496,""misses"":215504,""accesses"":1000000,""current_size"":9933890,""max_size"":10000000,""hit_object_size_sum"":57469928539,""hit_response_time_sum"":900287.5890463692,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":1706.89,""system_time"":0.57,""elapsed_time"":1709.5,""max_rss"":105812,""exit_code"":0,""cpu_percent"":""99""}"
"12","","10000000","","","","",docker-registry-processed,tiny-lfu-byte,"","1000000","","","10000","","1","2e7efb1b-874d-4a45-bea4-59a47c91e488","12",1770823612.9998546,1770827210.0653813,"{""hits"":794226,""misses"":205774,""accesses"":1000000,""current_size"":9789083,""max_size"":10000000,""hit_object_size_sum"":56654000864,""hit_response_time_sum"":910192.3992762013,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":3593.75,""system_time"":0.18,""elapsed_time"":3596.99,""max_rss"":106664,""exit_code"":0,""cpu_percent"":""99""}"
"13","","10000000","","","","",docker-registry-processed,tiny-lfu-byte,"","1000000","","","100000","","1","2f61e8d3-868c-493b-bf1a-9a765f74277f","13",1770843595.1211238,1770845936.2799418,"{""hits"":794439,""misses"":205561,""accesses"":1000000,""current_size"":9996653,""max_size"":10000000,""hit_object_size_sum"":55973737736,""hit_response_time_sum"":911026.0276484095,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":2338.76,""system_time"":0.28,""elapsed_time"":2340.89,""max_rss"":104920,""exit_code"":0,""cpu_percent"":""99""}"
"14","","10000000","","","","",docker-registry-processed,tiny-lfu-byte,"","1000000","","","1000000","","1","5950bba1-79c0-445d-900f-0aa8d64f7675","14",1770827748.1324751,1770830482.6663291,"{""hits"":795461,""misses"":204539,""accesses"":1000000,""current_size"":9997020,""max_size"":10000000,""hit_object_size_sum"":55951217274,""hit_response_time_sum"":909918.1694999542,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":2733.31,""system_time"":0.16,""elapsed_time"":2734.46,""max_rss"":107028,""exit_code"":0,""cpu_percent"":""99""}"
"15","","10000000","","","","",docker-registry-processed,lru,"","1000000","","","","","1","83deb80b-4bc7-4439-b19c-34104ca52f65","15",1770837774.7001054,1770837835.6873379,"{""hits"":610659,""misses"":389341,""accesses"":1000000,""current_size"":8409547,""max_size"":10000000,""hit_object_size_sum"":44027316841,""hit_response_time_sum"":609698.3127177,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":60.66,""system_time"":0.1,""elapsed_time"":60.79,""max_rss"":35672,""exit_code"":0,""cpu_percent"":""99""}"
"16","","10000000","","","","",docker-registry-processed,lfu-sliding,"","1000000","","","","100","1","5ebc8159-fe5a-41e0-b868-acc0318f5b6f","16",1770824771.7088015,1770825419.6298172,"{""hits"":639273,""misses"":360727,""accesses"":1000000,""current_size"":9927581,""max_size"":10000000,""hit_object_size_sum"":45993594437,""hit_response_time_sum"":645948.6633437417,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":646.52,""system_time"":0.26,""elapsed_time"":647.69,""max_rss"":80436,""exit_code"":0,""cpu_percent"":""99""}"
"17","","10000000","","","","",docker-registry-processed,lfu-sliding,"","1000000","","","","1000","1",d46ddf64-7abf-45a6-970e-0f5817dccbed,"17",1770829188.155795,1770830171.831784,"{""hits"":662344,""misses"":337656,""accesses"":1000000,""current_size"":7091210,""max_size"":10000000,""hit_object_size_sum"":48240665051,""hit_response_time_sum"":682463.45038743,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":982.72,""system_time"":0.12,""elapsed_time"":983.61,""max_rss"":80640,""exit_code"":0,""cpu_percent"":""99""}"
"18","","10000000","","","","",docker-registry-processed,lfu-sliding,"","1000000","","","","10000","1","6c1c3cb6-95bb-43a2-8c7e-f0843b64d837","18",1770825884.9730983,1770829485.044869,{},"{""user_time"":3598.45,""system_time"":0.18,""elapsed_time"":3600.0,""max_rss"":73892,""exit_code"":124,""cpu_percent"":""99""}"
"19","","10000000","","","","",docker-registry-processed,lfu-sliding,"","1000000","","","","100000","1","97bc47e2-b0c3-4c13-8240-8cbb89acd601","19",1770837984.8536031,1770841584.9451172,{},"{""user_time"":3594.12,""system_time"":0.76,""elapsed_time"":3600.01,""max_rss"":67024,""exit_code"":124,""cpu_percent"":""99""}"
"20","","10000000","","","","",docker-registry-processed,lfu-sliding,"","1000000","","","","1000000","1",dd3585a4-1e78-44e1-a7c8-f2af442f2480,"20",1770835392.7408369,1770838992.8041198,{},"{""user_time"":3596.5,""system_time"":0.16,""elapsed_time"":3600.0,""max_rss"":55832,""exit_code"":124,""cpu_percent"":""99""}"
"21","","10000000","","","1",freq_over_size_times_latency,docker-registry-processed,lfu-latency-byte,"","1000000","","","","","1","3d0e4f1a-16f4-47a1-bcfd-8e833fe6cfd8","21",1770830561.3742583,1770834161.614542,{},"{""user_time"":3597.92,""system_time"":0.18,""elapsed_time"":3600.0,""max_rss"":63000,""exit_code"":124,""cpu_percent"":""99""}"
"22","","10000000","","","1",freq_times_latency_over_size,docker-registry-processed,lfu-latency-byte,"","1000000","","","","","1","50dbd440-7741-4899-abb1-843a4010b7cf","22",1770831910.7013106,1770834196.03623,"{""hits"":758133,""misses"":241867,""accesses"":1000000,""current_size"":9964329,""max_size"":10000000,""hit_object_size_sum"":54978099956,""hit_response_time_sum"":863901.8975671346,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":2283.98,""system_time"":0.25,""elapsed_time"":2285.25,""max_rss"":90612,""exit_code"":0,""cpu_percent"":""99""}"
"23","2","10000000","1.00E-07","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","614c7561-3115-42ef-96cb-775f26ba0121","23",1770824376.108996,1770824477.3408325,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":101.03,""system_time"":0.08,""elapsed_time"":101.17,""max_rss"":82300,""exit_code"":0,""cpu_percent"":""99""}"
"24","2","10000000","1.00E-06","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","08faec66-e46b-401c-a722-bcf830517b9b","24",1770825023.9279056,1770825124.6995287,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":100.48,""system_time"":0.11,""elapsed_time"":100.71,""max_rss"":80216,""exit_code"":0,""cpu_percent"":""99""}"
"25","2","10000000","1.00E-05","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","033d8131-97fe-49cb-9179-909fa0c31adf","25",1770828152.1318474,1770828254.3067605,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":101.81,""system_time"":0.11,""elapsed_time"":101.97,""max_rss"":80212,""exit_code"":0,""cpu_percent"":""99""}"
"26","2","10000000","1.00E-04","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","20d3d4ea-f2d1-4112-ae75-da69c7990ec2","26",1770827728.8316944,1770827832.9839673,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":103.93,""system_time"":0.08,""elapsed_time"":104.09,""max_rss"":82356,""exit_code"":0,""cpu_percent"":""99""}"
"27","2","10000000","1.00E-03","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",f1d66bc6-7c3e-4c57-8074-5e5de6f83f5f,"27",1770836203.1121445,1770836289.589436,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":85.87,""system_time"":0.38,""elapsed_time"":86.33,""max_rss"":82384,""exit_code"":0,""cpu_percent"":""99""}"
"28","2","10000000","1.00E-02","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",f21bc761-8bf2-47df-a1be-bb6e6a02c634,"28",1770824138.5054667,1770824225.5601673,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":86.72,""system_time"":0.13,""elapsed_time"":86.9,""max_rss"":80176,""exit_code"":0,""cpu_percent"":""99""}"
"29","2","10000000","1.00E-07","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",bdbf8c81-4709-4b87-a6af-e1d0bc692841,"29",1770839654.4769027,1770839736.6409786,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":81.67,""system_time"":0.28,""elapsed_time"":82.01,""max_rss"":82164,""exit_code"":0,""cpu_percent"":""99""}"
"30","2","10000000","1.00E-06","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","175ee1d2-ab7a-4cbb-a923-5ac82c9acc9f","30",1770839902.1091526,1770840003.862159,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":101.36,""system_time"":0.11,""elapsed_time"":101.51,""max_rss"":80284,""exit_code"":0,""cpu_percent"":""99""}"
"31","2","10000000","1.00E-05","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",c33a4ffd-10a7-4dec-8376-19f9c1dbbf89,"31",1770834550.2455418,1770834640.2054248,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":89.27,""system_time"":0.45,""elapsed_time"":89.81,""max_rss"":80028,""exit_code"":0,""cpu_percent"":""99""}"
"32","2","10000000","1.00E-04","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","618a41f5-3508-48ee-987f-5b23911e0acf","32",1770840975.8203702,1770841078.9038033,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":102.71,""system_time"":0.1,""elapsed_time"":102.85,""max_rss"":80512,""exit_code"":0,""cpu_percent"":""99""}"
"33","2","10000000","1.00E-03","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","15f77da7-db3c-4ede-a13a-946a17ec074e","33",1770825851.0866523,1770825935.698997,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":84.26,""system_time"":0.18,""elapsed_time"":84.56,""max_rss"":82444,""exit_code"":0,""cpu_percent"":""99""}"
"34","2","10000000","1.00E-02","0.01","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",c5fea170-8015-408a-a37d-6f68dd035df8,"34",1770840400.039594,1770840488.5985155,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":87.98,""system_time"":0.33,""elapsed_time"":88.38,""max_rss"":80380,""exit_code"":0,""cpu_percent"":""99""}"
"35","2","10000000","1.00E-07","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","82c2479b-ea26-4b0b-84a4-a39d02bcf4a6","35",1770830504.568876,1770830593.4899116,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":87.92,""system_time"":0.61,""elapsed_time"":88.78,""max_rss"":80364,""exit_code"":0,""cpu_percent"":""99""}"
"36","2","10000000","1.00E-06","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","0b4d0b82-b41e-4e19-94ea-3555d91928ac","36",1770824228.5530212,1770824313.5784423,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":84.59,""system_time"":0.18,""elapsed_time"":84.97,""max_rss"":82428,""exit_code"":0,""cpu_percent"":""99""}"
"37","2","10000000","1.00E-05","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",d4e65261-24bf-488c-96ce-f7c1e501b884,"37",1770824245.5754623,1770824346.8596854,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":100.88,""system_time"":0.13,""elapsed_time"":101.06,""max_rss"":80384,""exit_code"":0,""cpu_percent"":""99""}"
"38","2","10000000","1.00E-04","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","797803c9-90bd-402a-894f-fee818c62aa9","38",1770836056.588801,1770836156.6202993,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":99.7,""system_time"":0.12,""elapsed_time"":99.96,""max_rss"":82484,""exit_code"":0,""cpu_percent"":""99""}"
"39","2","10000000","1.00E-03","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","5bad7dab-c265-475b-9ed0-8af9a6da4025","39",1770836289.6343257,1770836379.0177946,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":88.93,""system_time"":0.34,""elapsed_time"":89.33,""max_rss"":80364,""exit_code"":0,""cpu_percent"":""99""}"
"40","2","10000000","1.00E-02","0.1","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","1c7b2114-f76f-4fd6-939c-30580199edc4","40",1770825733.9575016,1770825824.8852506,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":90.44,""system_time"":0.14,""elapsed_time"":90.87,""max_rss"":80188,""exit_code"":0,""cpu_percent"":""99""}"
"41","2","10000000","1.00E-07","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","2d44e930-5338-4014-b3de-2abc69aa3fab","41",1770824088.5497987,1770824178.6939468,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":89.88,""system_time"":0.17,""elapsed_time"":90.09,""max_rss"":80472,""exit_code"":0,""cpu_percent"":""99""}"
"42","2","10000000","1.00E-06","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","1f147916-4389-43ca-8dad-d707a1a1edb5","42",1770826779.597492,1770826867.8791592,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":87.72,""system_time"":0.28,""elapsed_time"":88.1,""max_rss"":82564,""exit_code"":0,""cpu_percent"":""99""}"
"43","2","10000000","1.00E-05","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","78fc260b-ef74-490b-b8da-3047e7849287","43",1770835301.4152825,1770835389.2925632,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":87.38,""system_time"":0.37,""elapsed_time"":87.82,""max_rss"":80524,""exit_code"":0,""cpu_percent"":""99""}"
"44","2","10000000","1.00E-04","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","96b69ec1-2ac0-48cb-9ea3-380e8444ab35","44",1770839918.9394517,1770840007.400007,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":87.85,""system_time"":0.34,""elapsed_time"":88.27,""max_rss"":80500,""exit_code"":0,""cpu_percent"":""99""}"
"45","2","10000000","1.00E-03","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",f58c0f16-b7fc-4cfd-a746-bcdac98d6f4a,"45",1770824086.1541054,1770824171.761271,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":85.3,""system_time"":0.19,""elapsed_time"":85.56,""max_rss"":80528,""exit_code"":0,""cpu_percent"":""99""}"
"46","2","10000000","1.00E-02","0.0001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",ee8f2aa0-9eae-4648-92b4-4b0dd31ebdb9,"46",1770835565.2939367,1770835659.169446,"{""hits"":721329,""misses"":278671,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49982195191,""hit_response_time_sum"":781413.059558603,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":93.38,""system_time"":0.25,""elapsed_time"":93.82,""max_rss"":80696,""exit_code"":0,""cpu_percent"":""99""}"
"47","3","10000000","1.00E-07","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","11190107-4aa4-47ba-83c7-45a37a693f52","47",1770833077.7263494,1770833181.3385262,"{""hits"":721301,""misses"":278699,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49981275940,""hit_response_time_sum"":781384.5231396627,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":103.25,""system_time"":0.08,""elapsed_time"":103.38,""max_rss"":80268,""exit_code"":0,""cpu_percent"":""99""}"
"48","3","10000000","1.00E-06","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","5d199d1c-d4a6-465e-8200-ee7607e359be","48",1770829166.6870034,1770829268.4668355,"{""hits"":721301,""misses"":278699,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49981275940,""hit_response_time_sum"":781384.5231396627,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":101.45,""system_time"":0.09,""elapsed_time"":101.58,""max_rss"":80320,""exit_code"":0,""cpu_percent"":""99""}"
"49","3","10000000","1.00E-05","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1","3d5d4433-2a2c-4bf7-b737-dd15801ceb9f","49",1770831207.6223147,1770831306.0483458,"{""hits"":721301,""misses"":278699,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49981275940,""hit_response_time_sum"":781384.5231396627,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":98.04,""system_time"":0.06,""elapsed_time"":98.2,""max_rss"":81784,""exit_code"":0,""cpu_percent"":""99""}"
"50","3","10000000","1.00E-04","0.001","","",docker-registry-processed,lfu-doorkeeper,"","1000000","","","","","1",dbc4e110-757e-45ce-8029-26000e0c71cb,"50",1770828548.3200452,1770828633.9422028,"{""hits"":721301,""misses"":278699,""accesses"":1000000,""current_size"":9342622,""max_size"":10000000,""hit_object_size_sum"":49981275940,""hit_response_time_sum"":781384.5231396627,""object_size_sum"":3702116498865,""response_time_sum"":1252669.8057159493}","{""user_time"":84.93,""system_time"":0.43,""elapsed_time"":85.44,""max_rss"":82424,""exit_code"":0,""cpu_percent"":""99""}"
